DATE,SPY_3M IMPLIED VOL,high,close,low,open,SPY_SHORT INTEREST RATIO,XBI_3M IMPLIED VOL,XBI_HIGH,XBI_LAST,XBI_LOW,XBI_OPEN,XBI_SHORT INTEREST RATIO,XLI_3M IMPLIED VOL,XLI_HIGH,XLI_LAST,XLI_LOW,XLI_OPEN,XLI_SHORT INTEREST RATIO,XLK_3M IMPLIED VOL,XLK_HIGH,XLK_LAST,XLK_LOW,XLK_OPEN,XLK_SHORT INTEREST RATIO,XLP_3M IMPLIED VOL,XLP_HIGH,XLP_LAST,XLP_LOW,XLP_OPEN,XLP_SHORT INTEREST RATIO,XLU_3M IMPLIED VOL,XLU_HIGH,XLU_LAST,XLU_LOW,XLU_OPEN,XLU_SHORT INTEREST RATIO,XLV_3M IMPLIED VOL,XLV_HIGH,XLV_LAST,XLV_LOW,XLV_OPEN,XLV_SHORT INTEREST RATIO,XLY_3M IMPLIED VOL,XLY_HIGH,XLY_LAST,XLY_LOW,XLY_OPEN,XLY_SHORT INTEREST RATIO,XOP_3M IMPLIED VOL,XOP_HIGH,XOP_LAST,XOP_LOW,XOP_OPEN,XOP_SHORT INTEREST RATIO,XRT_3M IMPLIED VOL,XRT_HIGH,XRT_LAST,XRT_LOW,XRT_OPEN,XRT_SHORT INTEREST RATIO,tweet_sentiment,news_sentiment,ADX,APO,AROONOSC,BOP,CCI,CMO,MACD,MACDSIGNAL,MACDHIST,MOM,RSI,STOCH_FASTK,STOCH_FASTD,STOCHRSI_K,STOCHRSI_D,TRIX,ULTOSC,WILLR,SMA,EMA,WMA,DEMA,TRIMA,KAMA,MAMA,FAMA,PLUS_DI,MINUS_DI,SAR,AROON_DOWN,AROON_UP,WCLPRICE,TYPPRICE,MEDPRICE,ROC,AVGPRICE,BBANDS_UPPER,BBANDS_MIDDLE,BBANDS_LOWER,ATR,NATR,TRANGE,CHANDELIER_EXIT_LONG,CHANDELIER_EXIT_SHORT,HT_DCPERIOD,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_TRENDMODE,LOG_RET
2018-03-16,15.5016,275.39,274.2,274.14,274.5,1.898,27.9452,94.4,93.57,93.4507,94.04,7.846,17.3228,76.85,76.58,76.09,76.09,2.175,19.2979,70.05,69.61,69.52,69.8,1.537,14.4633,53.5589,53.25,53.2,53.23,2.649,16.0181,50.375,50.25,49.78,49.81,3.965,16.7128,85.85,85.39,85.38,85.38,2.463,17.4956,105.87,105.18,105.17,105.32,1.701,30.4724,138.56,137.68,135.32,136.24,5.431,23.5933,45.09,44.74,44.26,44.4,5.237,-0.134453781512605,0.0700778642936596,17.275241929588528,0.42023809523760747,50.0,-0.2400000000000091,16.328895766334515,2.1783582912383332,0.89045393784113,0.5887489333461521,0.30170500449497795,5.1200000000000045,51.08917914561917,0.9569377990430926,15.511255564897942,0.0,-3.197442310920451e-13,0.040256475681421655,46.804343137511765,-39.833226427197076,273.8157142857144,274.37013123159807,274.7999047618852,275.546393257437,274.0417857142867,273.6052573046421,274.43187495341266,271.9612368723057,24.794852466310495,27.363426296186482,268.18659428224,28.571428571428573,78.57142857142857,274.48249999999996,274.57666666666665,274.765,1.902779842426039,274.5575,279.51067597456097,273.5495000000001,267.5883240254392,3.715827285095791,1.3551521827482826,1.25,269.3745396898548,275.3354603101452,20.867765780767638,5.545558735878062,2.02312744099283,1,-0.0029133305383573405
2018-03-19,15.559,274.3957,270.49,268.62,273.35,1.898,27.836,93.89,91.89,90.71,93.34,7.846,17.3802,76.39,75.99,75.3701,76.36,2.175,19.3549,69.07,68.23,67.67,68.96,1.537,14.4973,53.31,52.73,52.54,53.21,2.649,16.0065,50.39,49.94,49.645,50.22,3.965,16.7295,85.34,84.01,83.325,85.23,2.463,17.5272,104.83,103.87,103.11,104.79,1.701,30.41,137.1,134.24,133.2396,136.92,5.431,23.5337,44.735,44.4,44.075,44.71,5.237,-0.2251838235294117,0.1242424242424242,17.61350832387699,0.7736904761900405,50.0,-0.4951780736534147,-60.565546474142046,-10.577572681814551,0.499365454244753,0.5708722375258722,-0.07150678328111926,-1.6999999999999886,44.71121365909273,15.860899067005949,8.783203147099792,0.0,-3.197442310920451e-13,0.03903814057253374,42.934184248962374,-63.6305323925593,273.5342857142859,273.8527804007183,274.3564761904567,274.4238367696829,274.54875000000095,273.53126928569947,274.234781205742,272.0180754806416,22.146853625163725,34.64793927537639,280.41,21.42857142857143,71.42857142857143,270.998925,271.16856666666666,271.50784999999996,-0.6245637238693535,271.713925,279.5259095162876,273.4185000000001,267.31109048371263,3.8629610504460894,1.428134515304111,5.775699999999972,269.08855606758874,276.1414439324113,20.511482325232837,5.885909138098529,-4.302632310069132,1,-0.013622638101742164
2018-03-20,15.3465,271.67,270.95,270.18,270.94,1.898,27.6526,92.9099,92.11,91.46,92.15,7.846,17.1522,76.7,76.25,76.09,76.14,2.175,19.2064,68.4575,68.2,67.82,68.06,1.537,14.1372,53.02,52.58,52.405,52.81,2.649,15.9538,50.1613,49.71,49.59,49.95,3.965,16.478,84.43,84.13,83.65,84.2,2.463,17.2792,104.635,104.49,104.01,104.06,1.701,30.2054,137.36,136.28,135.36,135.4,5.431,23.3554,44.34,44.05,43.96,44.28,5.237,-0.1234042553191489,0.1553829078801331,17.927612832859133,1.0323809523804925,50.0,0.00671140939596701,-59.32802141016679,-8.764525464050992,0.22396148043850417,0.5014900861083986,-0.27752860566989446,-1.9300000000000068,45.617737267974505,24.78723404255308,13.86835696953392,10.761041816562363,3.587013938853801,0.03419386478646924,36.67538123091184,-60.67992302758189,273.4842857142859,273.4657430139559,274.01190476188526,273.62522613186445,274.9201785714295,273.5139286837432,274.0705421454549,272.0693871472619,21.50868357671573,33.649545667858845,280.17420000000004,14.285714285714286,64.28571428571429,270.9375,270.93333333333334,270.925,-0.7072705951333913,270.935,279.5362162828088,273.3960000000001,267.2557837171913,3.6934638325570837,1.3631532875279881,1.490000000000009,269.3999853372438,275.83001466275624,20.108409934003163,2.905962605007087,-8.470929966064592,0,0.0016991729856514735
2018-03-21,15.2816,273.27,270.43,270.19,270.9,1.898,27.5316,93.51,93.04,91.85,92.18,7.846,17.0614,77.125,76.34,76.02,76.26,2.175,19.0367,68.69,67.79,67.605,68.05,1.537,14.0468,52.5,51.93,51.82,52.29,2.649,15.8441,50.22,49.54,49.37,49.75,3.965,16.3575,84.73,83.77,83.7,84.27,2.463,17.1151,105.2,104.41,104.09,104.62,1.701,30.0936,142.52,141.96,136.84,137.48,5.431,23.2309,44.52,44.06,43.93,44.01,5.237,-0.1222222222222222,0.0912863070539419,17.722771130643192,0.9319047619042635,50.0,-0.1525974025973938,-58.07716377432561,-10.549995734619076,-0.03584461277648643,0.3940231463314216,-0.42986775910790803,-2.349999999999966,44.72500213269046,22.65331664580726,21.100483251788642,0.17497822747470776,3.6453400146787036,0.02668335269648825,36.27825743305516,-64.01539448364335,273.67928571428587,273.06097727876175,273.6046666666472,272.8483990104476,275.01821428571526,273.4501443148386,272.25027107272746,272.1146081286283,23.343563699264678,31.621156585485505,279.94311600000003,7.142857142857143,57.142857142857146,271.08000000000004,271.2966666666667,271.73,-0.86150010997873,271.1975,279.5159097682013,273.4150000000001,267.31409023179884,3.6496449873744337,1.3495710488386767,3.079999999999984,269.4804405491873,275.74955945081274,19.680706006611175,-0.20033942146285424,-8.075748188881882,0,-0.0019210172518870138
2018-03-22,15.3107,268.87,263.67,263.36,267.91,1.898,27.4448,93.08,90.26,90.25,91.93,7.846,17.1086,75.84,73.82,73.72,75.58,2.175,19.1465,67.36,66.04,65.99,66.97,1.537,14.0112,52.19,51.5,51.46,51.78,2.649,15.7635,50.56,49.76,49.45,49.59,3.965,16.3577,83.02,81.36,81.22,82.96,2.463,17.1265,103.86,102.19,102.14,103.6,1.701,30.092,141.4,138.96,138.8,140.16,5.431,23.2138,44.22,43.37,43.37,43.86,5.237,-0.1943605236656596,0.09375,18.791780264219938,0.4682142857138274,-50.0,-0.7695099818511826,-191.2751610102777,-29.786896110430572,-0.7782471688535111,0.15956908329443503,-0.9378162521479461,-10.430000000000007,35.10655194478471,2.5768911055694343,16.67248059797647,0.0,3.6453400146787036,0.010613293700756365,30.040438259764606,-98.18181818181816,273.2928571428573,271.80884697492684,272.2700952380757,270.53943287906435,274.69000000000096,273.0997448297492,271.82125751909103,272.1072743633898,20.316179854306178,40.048840336116115,279.71665368000004,100.0,50.0,264.89250000000004,265.3,266.115,-3.80518059102517,265.95250000000004,280.42309876369234,273.07850000000013,265.73390123630793,3.8939560597048306,1.4768293926896614,7.069999999999993,269.0131477969515,274.75685220304854,19.276668169427627,-2.4744099348687185,-5.382419276607781,1,-0.025314963515572546
2018-03-23,15.1704,265.02,258.05,257.83,264.17,1.898,27.3468,91.23,88.6,88.48,90.53,7.846,17.1022,74.5,72.74,72.68,73.93,2.175,19.0127,66.29,64.28,64.25,66.0,1.537,13.9671,51.89,50.86,50.81,51.68,2.649,15.6988,50.21,49.06,48.96,49.76,3.965,16.2081,81.6089,79.67,79.605,81.44,2.463,17.0491,102.92,100.18,100.15,102.48,1.701,30.0358,142.96,138.8,138.4,140.32,5.431,23.0777,43.79,42.96,42.9301,43.56,5.237,-0.2065217391304347,0.099502487562189,20.52119045021703,-0.17119047619092953,-57.142857142857146,-0.8511821974965238,-229.77150983687534,-41.123238338737046,-1.7993517678442572,-0.23221508693330342,-1.5671366809109537,-20.819999999999993,29.438380830631473,1.3280452984179805,8.852751016598104,0.0,0.05832607582458257,-0.015987410605933228,24.187248895368356,-99.02568644818412,272.2828571428573,269.9743340449366,270.2377142856948,267.2842639558642,273.9173214285724,271.12740608356637,271.13269464313646,272.08290987038345,17.789459165252886,44.633553836444186,279.0623875328,100.0,42.85714285714286,259.73749999999995,260.29999999999995,261.42499999999995,-7.465844300211566,261.2675,282.03357330375434,272.2455000000001,262.4574266962459,4.1293877697259145,1.6002277735810557,7.189999999999998,268.55073198799914,269.68926801200087,18.924221232663886,-3.151402986653259,-3.5569199027368907,1,-0.021544956649927352
2018-03-26,15.0689,265.43,265.11,259.41,262.13,1.898,27.0999,91.2223,91.05,88.17,90.22,7.846,16.9933,74.6,74.5,73.1299,73.95,2.175,18.7208,66.81,66.72,64.68,65.59,1.537,13.8427,51.635,51.59,51.08,51.24,2.649,15.5441,49.64,49.57,49.12,49.22,3.965,15.9504,81.43,81.32,79.645,80.57,2.463,16.9191,103.24,103.14,100.811,101.8,1.701,29.9005,141.44,141.4,137.76,140.24,5.431,22.8993,44.36,44.32,43.38,43.65,5.237,-0.0619266055045871,0.125124131082423,22.003605334787775,-0.46321428571474144,-57.142857142857146,0.4950166112956856,-136.4024504643,-15.824049834172468,-2.0156661771065956,-0.5889053049679619,-1.4267608721386336,-13.409999999999968,42.087975082913765,47.15025906735771,17.018398490448252,78.1835439578189,26.061181319272645,-0.04016828458407451,36.27357108084552,-67.75907883082367,271.7278571428573,269.3257561722784,269.28133333331385,266.4322612721119,272.912500000001,270.89094713007285,270.8315599109796,272.05162612139833,16.310861215504595,39.23911202146728,277.78844428083204,92.85714285714286,35.714285714285715,263.765,263.31666666666666,262.42,-4.814735028005157,263.02,281.50342067408076,271.6060000000001,261.70857932591946,4.361574357602635,1.6451942052742765,7.3799999999999955,268.0834259885446,270.1565740114554,18.58037817698045,-4.442577419232629,-3.305654959453741,1,0.02699146960328649
2018-03-27,15.1117,266.77,260.6,258.84,266.17,1.898,27.0373,91.72,87.16,86.87,91.49,7.846,17.0165,75.249,73.47,73.04,74.85,2.175,18.8547,67.17,64.58,64.08,67.13,1.537,13.8004,52.1,51.56,51.33,51.68,2.649,15.455,50.8,50.28,49.48,49.64,3.965,15.9298,81.85,80.36,79.9,81.61,2.463,16.9037,103.78,101.12,100.47,103.56,1.701,29.8611,141.92,137.96,137.1,141.8,5.431,22.8327,44.4,43.42,43.235,44.3,5.237,-0.3425679275439531,0.067472306143001,22.968341960503448,-1.161904761905248,-57.142857142857146,-0.7023959646910451,-124.12298349961867,-25.065618763479947,-2.5219448034277434,-0.9755132046599182,-1.5464315987678252,-16.120000000000005,37.46719061826002,17.940414507772275,22.139572957849197,52.52180733061745,43.56845042947847,-0.0662076586265159,33.77463696095998,-87.73250664304679,270.8578571428573,268.1623220159746,267.7976190475996,264.6463168337004,271.6269642857153,270.2443460672577,270.3199819154306,272.00833501624913,16.3828840679209,34.42456905953976,276.59093762398214,85.71428571428572,28.571428571428573,261.7025,262.07,262.80499999999995,-5.825383058687484,263.09499999999997,281.80842762045137,270.91450000000015,260.0205723795489,4.616461903488161,1.7714742530652958,7.930000000000007,267.5623611708835,270.6776388291165,18.227180935940787,-5.095767543490186,-1.4569835496235446,1,-0.01715816950727796
2018-03-28,15.175,262.64,259.83,258.58,260.75,1.898,27.0345,87.75,87.01,84.95,87.25,7.846,17.07,73.81,73.22,72.64,73.72,2.175,18.9847,65.205,64.15,63.77,64.43,1.537,13.781,52.53,52.27,51.71,51.73,2.649,15.3953,50.54,50.26,49.93,50.34,3.965,15.9234,81.57,80.79,80.48,80.59,2.463,16.9548,101.21,99.89,99.183,100.54,1.701,29.8885,139.8,137.04,136.44,138.64,5.431,22.7845,44.42,43.87,43.295,43.56,5.237,-0.370014245014245,0.1482558139534883,23.903115530600797,-2.0241666666670994,-57.142857142857146,-0.22660098522167868,-115.47241069242195,-26.548335494937277,-2.9512862365462524,-1.370667811037185,-1.5806184255090674,-15.470000000000027,36.72583225253136,18.115942028985472,27.73553853470503,57.61015947673623,62.77183692172387,-0.09263634467266968,32.71267124389417,-91.14260407440214,269.8385714285716,267.051345747178,266.3272380952186,263.04129515624993,270.1257142857153,269.39432713078924,265.0749909577153,270.2749990016157,15.344795227054592,32.64906351975227,275.4652813665432,78.57142857142857,21.42857142857143,260.22,260.34999999999997,260.61,-5.619324373410839,260.45,282.2291948978055,270.32350000000014,258.4178051021948,4.576714624667578,1.7614265576213595,4.060000000000002,267.5927083903888,270.6472916096112,17.932095018854763,-4.506281189193104,-2.240656954862175,1,-0.0029590936796818237
2018-03-29,15.2483,265.26,263.15,259.8389,261.12,1.587,27.0315,89.08,87.73,86.45,87.71,5.984,17.1211,74.85,74.29,73.5,73.61,2.693,19.1384,66.07,65.42,64.16,64.61,1.182,13.7623,52.9501,52.63,52.48,52.48,2.692,15.3319,50.77,50.53,50.32,50.41,2.872,15.9326,81.99,81.4,80.67,81.22,2.156,17.012,101.79,101.29,99.28,100.0,1.524,29.8682,141.48,140.88,137.52,137.52,4.502,22.7633,44.45,44.3,43.935,44.0,3.37,-0.2567825754680932,0.1010830324909747,23.954384466347726,-2.7502380952386147,-57.142857142857146,0.37446274741288393,-73.27034481527505,-15.89975714594232,-2.989188655809528,-1.6943719799916537,-1.2948166758178743,-11.850000000000023,42.050121427028834,59.507829977628575,31.85472883812865,99.70075201520316,69.94423960751863,-0.11406130016442528,33.96213255140756,-76.43932683790972,268.71571428571445,266.5311663142209,265.43542857140903,262.6049669601871,268.54964285714385,268.76441353988014,264.1124954788576,268.7343731209262,18.096762259484105,29.918556600662598,274.4071644845506,71.42857142857143,14.285714285714286,262.849725,262.7496333333333,262.54945,-4.3090909090909175,262.342225,282.3619616826247,270.0960000000001,257.8300383173755,4.637663580048466,1.7623650313693582,5.430000000000007,267.4348580090075,270.8051419909925,17.791972740929765,-6.572038881981211,-5.812737033473705,1,0.012696640788724843
2018-04-02,15.4119,263.13,257.47,254.67,262.55,1.587,27.1526,87.43,83.85,83.19,87.34,5.984,17.2147,74.2,72.76,71.78,74.07,2.693,19.3464,65.45,63.86,63.15,65.16,1.182,13.8255,52.57,51.34,51.11,52.47,2.692,15.3325,50.86,50.14,49.78,50.62,2.872,16.035,81.48,79.55,78.74,81.06,2.156,17.1592,100.82,98.43,97.481,100.68,1.524,29.9144,140.02,136.12,133.42,139.76,4.502,22.8138,44.28,43.13,42.7,44.09,3.37,-0.3763352506162695,0.0824088748019017,24.817724890191357,-3.7489285714291327,-92.85714285714286,-0.6004728132387682,-103.80787433205037,-27.18815178671393,-3.437924868556422,-2.0430825577046074,-1.3948423108518146,-16.72999999999996,36.405924106643035,23.140495867768934,33.58808929146087,0.0,52.436970497312814,-0.13692945847955107,34.95193857742824,-89.12198912198899,267.2121428571431,265.3230108056581,263.9359999999805,260.8732365914077,266.8835714285724,267.2912710716369,263.78037070491473,268.6105230605259,15.865245939270292,33.74554612009666,273.41253461547757,100.0,7.142857142857143,258.185,258.42333333333335,258.9,-6.1013858497447,259.455,282.96104271866864,269.51550000000015,256.06995728133165,4.912116181473574,1.9078402071983431,8.47999999999999,266.8682735540526,268.2117264459474,17.784658768237957,-10.143415692985444,-0.09427924221021462,1,-0.021821003337583605
2018-04-03,15.5269,261.31,260.77,256.84,258.87,1.587,27.2438,85.25,84.35,82.76,84.5,5.984,17.2893,73.82,73.77,72.63,73.13,2.693,19.5124,64.64,64.49,63.41,64.34,1.182,13.8596,52.15,52.02,51.41,51.57,2.692,15.3279,50.545,50.31,49.92,50.05,2.872,16.1002,80.91,80.76,79.489,79.98,2.156,17.2389,100.22,99.68,98.26,99.01,1.524,29.9077,138.64,138.44,134.38,136.8,4.502,22.8278,43.76,43.69,43.22,43.32,3.37,-0.2824943651389932,0.1708586296617519,25.619398140903304,-4.539047619048176,-92.85714285714286,0.4250559284116254,-80.18712934408474,-17.33421245232182,-3.4870723301836506,-2.3318805122004163,-1.1551918179832343,-9.720000000000027,41.33289377383909,50.413223140495845,44.353849661964325,87.29265451795509,62.33113551105243,-0.15555051161880717,42.49646112206396,-73.8758029978587,266.07285714285734,264.71594269823703,263.07704761902806,260.33334601945506,265.31017857142956,266.77392097849264,263.629852169669,268.4860062882545,14.827338235978202,31.537905444123766,271.91313184623937,92.85714285714286,0.0,259.9225,259.64,259.075,-3.593478501977898,259.4475,282.84934156686154,268.9445000000002,255.0396584331388,4.880536454225464,1.8715866296834236,4.470000000000027,266.8742611197775,268.2057388802225,17.909521884318657,-6.866339658837495,7.923589813037787,1,0.012735584298911312
2018-04-04,15.5923,264.355,263.56,256.6,256.75,1.587,27.2654,87.6,87.22,82.8,83.05,5.984,17.3349,74.17,74.09,72.01,72.19,2.693,19.6218,65.57,65.39,63.17,63.31,1.182,13.8539,53.02,52.83,51.63,51.69,2.692,15.2819,50.55,50.42,49.89,50.3,2.872,16.1216,82.14,81.91,79.79,79.79,2.156,17.3064,101.71,101.51,98.0683,98.17,1.524,29.861,138.66,138.52,134.92,135.76,4.502,22.7581,44.99,44.9,43.06,43.19,3.37,-0.1231182795698924,0.1162790697674418,25.452323691950863,-5.0147619047625085,-85.71428571428572,0.8781431334622832,-52.0105079161332,-9.60278368407302,-3.2632753576103255,-2.518159481282398,-0.7451158763279273,-7.389999999999986,45.19860815796349,83.94711992445714,52.500279644240514,100.0,62.43088483931805,-0.1670444616068245,52.95503673115209,-59.48040109389242,265.2342857142859,264.5618170051388,262.74199999998046,260.62999094950925,264.06821428571527,266.61901210643595,263.6080201498381,267.72370863441444,17.488977816827887,28.10293807867209,270.5336812985402,85.71428571428572,0.0,262.01875,261.50500000000005,260.4775,-2.727440487174748,260.31625,282.4490737534113,268.47850000000017,254.50792624658905,5.085855278923645,1.9296764603595555,7.7549999999999955,266.43202197796944,268.6479780220306,18.272516511791146,-3.4766591680724317,4.2459186015774755,1,0.010642253284503479
2018-04-05,15.6168,266.64,265.64,264.32,265.55,1.587,27.2954,87.84,85.47,85.12,87.84,5.984,17.361,75.02,74.84,74.28,74.5,2.693,19.7009,66.09,65.66,65.22,65.99,1.182,13.8447,53.17,52.96,52.64,52.92,2.692,15.2321,50.97,50.82,49.85,50.41,2.872,16.1493,82.27,81.85,81.54,82.2,2.156,17.3366,103.2,102.87,101.795,102.37,1.524,29.8262,143.54,142.48,138.96,139.08,4.502,22.7114,45.39,45.26,44.5,45.0,3.37,-0.0879432624113475,0.053449951409135,24.676708859537822,-5.0741666666672245,-78.57142857142857,0.0387931034482652,11.439016167466526,-4.095820127067343,-2.8848216000943694,-2.5914919050447924,-0.29332969504957696,-4.7900000000000205,47.95208993646633,91.64578111946533,75.3353747281393,100.0,95.76421817265138,-0.17069456415107487,49.8480179448685,-47.05598455598456,264.5657142857145,264.70557473778695,262.7960952380757,261.4225821912031,263.1437500000009,266.58605662661336,264.26668203426976,267.16341477746494,20.01273134219587,26.852043505377672,269.264586794657,78.57142857142857,0.0,265.56,265.53333333333336,265.48,-1.7712531893650962,265.5375,281.998746520815,268.1215000000002,254.24425347918535,4.942579901857669,1.8606308921313315,3.079999999999984,266.64738461533443,268.43261538466555,18.66829693249478,-3.859753493505623,4.981540389861685,1,0.007860962626893672
2018-04-06,15.7339,265.11,259.72,258.0,263.42,1.587,27.3875,85.18,82.9,82.36,84.37,5.984,17.4645,74.55,72.77,72.11,74.1,2.693,19.792,65.58,64.05,63.77,64.98,1.182,13.8532,53.225,52.42,52.16,52.8,2.692,15.2044,51.0,50.42,50.31,50.89,2.872,16.216,81.57,79.88,79.16,81.17,2.156,17.4209,102.79,100.68,100.03,101.88,1.524,29.8366,142.46,138.64,136.02,141.56,4.502,22.7334,45.31,44.49,44.12,44.9,3.37,-0.1851145038167939,0.0657476139978791,25.014755528241896,-5.388095238095843,-71.42857142857143,-0.5203938115330494,-53.520021676315565,-16.894455654725427,-3.0276874983357516,-2.6787310237029844,-0.34895647463276713,-3.9499999999999886,41.55277217263729,42.18880534670042,72.59390213020748,44.57625277388749,81.52541759129551,-0.17507863481092123,49.22866817538683,-74.39888064808831,263.53142857142876,264.04083143941534,262.1499999999805,260.61946037378726,262.3801785714295,266.2209606173594,264.03934793255627,267.0853131063422,17.88601355687399,32.78930010999006,268.09701985108444,71.42857142857143,0.0,260.63750000000005,260.9433333333333,261.555,-1.4980847271210185,261.5625,281.45521059260045,267.4025000000002,253.34978940739992,5.135252766010692,1.9772265385841254,7.639999999999986,266.23113986009196,268.848860139908,18.987339572933536,-0.5044906490651052,4.547469757480239,1,-0.022537881032226762
2018-04-09,15.8835,264.84,261.0,259.9356,261.37,1.587,27.5038,86.57,85.11,84.67,84.8,5.984,17.6053,73.72,72.55,72.43,73.18,2.693,19.962,65.81,64.55,64.465,64.52,1.182,13.9085,52.92,52.39,52.24,52.58,2.692,15.1971,50.87,50.52,50.29,50.46,2.872,16.3396,81.79,80.67,80.08,80.31,2.156,17.5376,101.981,100.44,100.34,101.39,1.524,29.8844,141.28,138.84,138.72,140.0,4.502,22.8038,44.87,44.23,44.18,44.77,3.37,-0.09695603156708,0.1192341166231505,25.328656006324252,-5.55011904761966,-64.28571428571429,-0.07544245983198926,-28.097989666102553,-13.371533055895787,-3.00300764654952,-2.7435863482722915,-0.2594212982772284,2.9499999999999886,43.3142334720521,43.824701195219056,59.219762553794794,29.93323735289626,58.169830042260934,-0.1778153591141307,48.48381450506482,-65.96774193548379,262.8535714285716,263.63538724749327,261.8124761904566,260.31881402428314,261.8803571428581,266.05433958504767,262.5196739662781,265.94390332132616,16.611965515932575,30.453668224431198,267.02285826299766,64.28571428571429,0.0,261.6939,261.92519999999996,262.38779999999997,1.143189304398362,261.78639999999996,279.7823942908139,266.5090000000002,253.23560570918644,5.13416328272421,1.9671123688598506,5.119999999999948,266.17745168463324,268.90254831536674,19.42563329143083,-1.3997129357486988,0.06040755167669959,1,0.00491627968240736
2018-04-10,16.0209,266.04,265.15,262.98,264.27,1.587,27.5782,88.88,88.47,85.96,86.55,5.984,17.7225,74.0878,73.66,73.14,73.64,2.693,20.117,66.41,66.14,65.21,65.57,1.182,13.9649,52.78,52.51,52.2299,52.69,2.692,15.1778,50.59,50.13,50.02,50.53,2.872,16.4378,82.35,82.03,81.195,81.47,2.156,17.6445,101.93,101.66,100.75,101.73,1.524,29.94,145.92,144.68,141.16,141.6,4.502,22.8185,45.255,45.15,44.57,44.7,3.37,-0.053835800807537,0.087421944692239,25.280023841553465,-4.7734523809529605,-50.0,0.28758169934640354,56.32179061402743,-2.5774917776585298,-2.618395139918732,-2.7185481066015798,0.10015296668284757,0.03999999999996362,48.71125411117074,85.15936254980065,57.05762303057323,100.0,58.169830042260934,-0.17436696635537707,50.95060983653309,-43.65591397849466,262.4392857142859,263.8373356144942,262.1186666666471,261.1379940724462,261.6066071428581,266.03917820108813,262.6511902679642,265.8615854949921,17.117309768222615,28.31550058887825,254.67,57.142857142857146,7.142857142857143,264.83,264.7233333333333,264.51,0.015088076647407078,264.61,277.919903089539,265.84050000000013,253.7610969104613,5.127437333958197,1.9337874161637552,5.0400000000000205,266.1371129716954,268.94288702830465,19.909254619773165,-1.6239603622529875,5.15652674253657,1,0.015775296260445482
2018-04-11,16.1082,265.64,263.76,263.39,263.47,1.587,27.6371,90.18,89.15,87.74,87.97,5.984,17.8142,73.7,73.12,72.99,73.0,2.693,20.1983,66.34,65.75,65.64,65.73,1.182,13.9807,52.675,52.41,52.3,52.36,2.692,15.1232,50.29,50.06,49.89,50.11,2.872,16.5083,81.91,81.36,81.25,81.42,2.156,17.701,102.265,101.35,101.0,101.24,1.524,29.9354,148.28,147.32,144.44,145.0,4.502,22.7941,45.33,45.03,44.86,44.92,3.37,-0.1128668171557562,0.1294642857142857,25.234865402837734,-3.5947619047624926,-50.0,0.12888888888887273,75.88434501358464,-5.812135066965567,-2.3981044849809905,-2.654459382277462,0.2563548972964713,3.159999999999968,47.09393246651722,66.66666666666667,65.21691013722865,77.40691869392548,69.11338534894026,-0.16819590453448496,52.85724863282339,-35.985915492957794,261.9628571428574,263.8270241992283,262.2947619047423,261.4786583028896,261.5844642857152,265.9957514177304,263.2055951339821,265.1975879047396,16.55838073560915,27.390918655945747,254.89739999999998,50.0,0.0,264.1375,264.2633333333333,264.515,1.2125863392171699,264.065,276.211817356329,265.19250000000017,254.1731826436713,4.921906095818325,1.8660547830673053,2.25,266.47906238207287,268.6009376179271,20.205066271748937,2.0119920894312457,6.163856614943737,1,-0.005256104819663378
2018-04-12,16.141,267.0,265.93,265.06,265.26,1.587,27.6584,91.08,90.45,89.39,89.63,5.984,17.8382,74.465,74.17,73.56,73.61,2.693,20.2596,66.83,66.54,66.0748,66.16,1.182,13.9615,52.79,52.33,52.3,52.63,2.692,15.0726,50.2,49.4,49.3,50.07,2.872,16.5387,82.3,81.91,81.74,81.8,2.156,17.7392,102.38,101.79,101.425,101.97,1.524,29.8759,147.88,147.04,145.28,147.4,4.502,22.7387,45.39,45.09,45.05,45.11,3.37,-0.1796536796536796,0.0701581027667984,24.782203603064563,-3.012619047619637,-42.85714285714286,0.34536082474227664,134.08518774776982,-0.21788424181064886,-2.0250778523661666,-2.528583076295203,0.5035052239290363,6.100000000000023,49.891057879094674,88.11111111111119,79.97904677585937,100.0,92.46897289797482,-0.15779854278675787,52.251933079176624,-8.678021086780147,262.1242857142859,264.1074209726645,262.8237142856947,262.315181066149,261.8858928571438,265.995198381678,263.341815377283,265.1511935915531,17.783388051969666,26.070771867200094,255.12025199999997,42.85714285714286,0.0,265.98,265.99666666666667,266.03,2.3476888734942136,265.8125,274.73518654303365,264.72400000000016,254.71281345696667,4.801769946117017,1.8056518430101969,3.240000000000009,266.6704686374332,268.40953136256684,20.47519196130813,3.5486660318552445,0.10160819157071428,1,0.00819351749137192
